Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|685959709|gb|KGB35457.1|,2.033,14.2299,12,53.11626271,0.038,44.4879,0.445,0.2549,55.5121,0.312,0.068803753,620,4.7959,0,0.989,4.8475,11.8061,-0.552150117,55.5903,2.5512,0.969,394,0.782,0.854,2.8147,142038.78,0.644,0.0407,5.0039,0.962,9.4707,1.4128,3.362,0.509,4.9257,1.095,0.902,1.1728,4.4566,0.531,18.6083,32.9163,-14.2112,0.851,21,0.736,2.8929,111.0546,1.251,5.0821,0.77,12,0,2.8147,0.971,0.924,5.0821,0.0211,0.0094,0.0063,0.0172,0.0047,0.0117,0.0039,0.0047,0.0055,0.0063,0.0063,0.007,0.0102,0.0109,0.0055,0.0016,0.0086,0.0164,0.0094,0.0039,0.0008,0.0023,0.0047,0.0008,0.0031,0.0102,0.0055,0.0023,0.0023,0.0008,0.0078,0.0008,0,0.0008,0,0.0047,0,0.0008,0.0031,0.0023,0.0023,0.0008,0.0031,0,0.0008,0,0.0031,0.0008,0.0063,0.0023,0.0016,0.0016,0.0055,0.007,0.0086,0.0023,0.0023,0,0.0031,0.0008,0.0031,0.0008,0.0039,0.0023,0.0008,0.0039,0.0016,0.007,0.0008,0,0.0016,0.0008,0.0008,0.0031,0.0055,0.0023,0.0023,0.0055,0.0063,0.0055,0.0008,0.0008,0.0016,0.0023,0,0,0.0055,0.0031,0.0008,0.0023,0,0.0008,0.0008,0.007,0.0008,0.0031,0.0008,0.0023,0.0008,0.0016,0.0016,0.0023,0,0,0.0039,0,0.0047,0.0031,0,0.0023,0.0031,0,0.0008,0.0031,0.0031,0.0008,0.0008,0,0.0008,0.0023,0.0039,0.0023
gi|685958671|gb|KGB34591.1|,1.19,8.3333,0,40.83134921,0.067,54.3651,0.692,0.2659,45.6349,0.2222,0.075396825,77,4.8532,0,1.377,6.746,10.3175,-0.202777778,51.5873,2.4563,0.374,92,1.323,0.696,4.7619,27851.77,0.254,0.0635,5.9524,1.145,9.7024,1.3611,4.3651,0.661,5.1587,1.146,0,0,5.9524,0.709,19.0476,32.5397,-0.3493,0.817,41,2.334,2.7778,110.5229,3.9683,5.9524,0.902,1,0,2.381,0.821,0.938,5.1587,0,0.004,0.0119,0,0.004,0.0079,0.004,0.0119,0.0079,0.004,0.0119,0.004,0.004,0,0.0079,0,0.0119,0.0079,0,0,0,0.004,0,0.004,0,0.004,0,0,0,0.004,0.004,0.004,0,0,0.004,0,0,0,0.004,0,0,0,0.004,0,0.0079,0,0.0079,0.004,0.004,0.0079,0.004,0,0,0,0.0079,0,0.004,0,0,0,0.004,0,0,0,0,0,0.004,0.004,0.004,0,0,0.004,0,0.004,0.0079,0.0079,0,0.0079,0.004,0,0,0.004,0.0079,0,0,0,0.004,0,0,0,0,0,0,0.004,0.0119,0.0079,0.0119,0,0,0.0079,0,0,0,0,0,0,0.004,0.004,0,0.004,0,0,0,0.0079,0,0,0,0,0,0.0079,0.004,0.0079
gi|685958897|gb|KGB34772.1|,0.905,6.3356,0,33.64385274,0.087,54.4521,0.535,0.3253,45.5479,0.2038,0.094178082,137,5.0959,0,1.642,8.0479,12.6712,-0.267123288,46.2329,2.464,0.977,190,1.046,0.689,3.7671,66748.34,0.358,0.0514,4.7945,0.922,10.0205,1.4212,4.7945,0.726,6.6781,1.484,0.527,0.6849,6.3356,0.754,23.1164,26.0274,3.2346,1.461,32,1.511,4.9658,114.2951,2.5685,7.363,1.116,1,0,2.5685,0.886,0.934,5.137,0.0017,0.0068,0,0.0017,0.0034,0.0017,0.0017,0,0.0051,0.0034,0.0034,0.0017,0.0034,0.0034,0.0051,0,0.0051,0.0068,0,0.0017,0.0051,0,0.0034,0.0034,0,0.0051,0.0017,0.0017,0,0,0.0017,0.0051,0,0.0034,0.0017,0.0068,0,0,0,0.0051,0.0034,0.0017,0,0.0017,0.0017,0.0051,0.0068,0,0.0017,0.0051,0.0034,0,0.0034,0,0.0034,0.0017,0.0103,0,0.0034,0,0.0017,0.0034,0.0034,0.0017,0.0051,0.0017,0.0086,0.0034,0.0017,0,0.0017,0.0103,0,0.0034,0.0017,0.0051,0,0.0034,0.0051,0.0051,0,0.0034,0.0034,0.0034,0,0,0.0034,0.0034,0.0051,0.0034,0.0034,0,0.0017,0.0034,0.0017,0.0051,0,0,0.0068,0.0017,0.0034,0.0051,0,0,0.0017,0,0.0034,0,0,0.0068,0.0017,0,0,0.0034,0,0,0.0017,0,0.0017,0,0.0086,0
gi|76157011|gb|AAX28078.2|,1.606,11.245,1,47.22008032,0.183,46.5863,0.772,0.2811,53.4137,0.2169,0.068273092,72,5.0281,0,1.721,8.4337,11.245,-0.400803213,45.7831,2.4779,0.505,96,1.116,0.812,4.0161,28566.83,0.109,0.0602,4.8193,0.927,10.0924,1.4659,6.0241,0.913,4.8193,1.071,0.309,0.4016,2.4096,0.287,21.2851,28.5141,-2.5369,0.709,44,1.654,2.4096,114.7262,2.8112,4.8193,0.73,0,0,3.2129,1.108,0.803,4.4177,0.0201,0.008,0.004,0.012,0,0.012,0.008,0.004,0.004,0.004,0.012,0.004,0.004,0,0.004,0,0.0161,0.012,0.004,0,0,0.012,0,0,0,0.004,0.008,0,0,0.004,0.008,0.004,0,0.004,0,0,0,0,0,0.004,0,0,0,0.004,0,0.004,0,0.004,0.004,0,0,0.004,0,0,0.012,0,0.004,0,0,0,0,0,0,0.004,0,0,0.004,0,0,0,0.004,0,0,0,0.004,0.004,0,0.0161,0.008,0.004,0,0.004,0,0.004,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0,0,0,0.004,0,0.008,0,0,0.0161,0,0,0,0,0,0,0.004,0,0,0.004,0.004,0.004
gi|685964532|gb|KGB39457.1|,1.96,13.7228,18,60.20557065,0.23,41.7799,0.797,0.2554,58.2201,0.3064,0.055706522,749,4.8376,3,1.165,5.7065,8.0842,-0.63111413,54.7554,2.5652,0.528,461,0.698,0.952,2.5136,164941.16,0.063,0.0421,6.5217,1.254,9.788,1.4063,6.0462,0.916,5.0951,1.132,0.261,0.3397,2.8533,0.34,19.9728,30.6386,-27.7434,0.799,17,0.639,2.7174,112.0524,1.087,5.0951,0.772,18,1,3.125,1.078,0.902,4.9592,0.0251,0.0095,0.0122,0.0095,0.0088,0.0156,0.0061,0.0115,0.0068,0.0048,0.0048,0.0075,0.0041,0.002,0.0061,0.002,0.0075,0.0129,0.0088,0.0075,0.0007,0.0054,0.0034,0.0014,0.0007,0.0136,0.0068,0.0054,0.0048,0,0.0048,0.0014,0.0007,0.0068,0.002,0.0014,0,0,0.0014,0,0.0014,0.0014,0.0075,0.0007,0.0014,0,0.0014,0.0027,0.0095,0.0054,0.0014,0.0007,0.0041,0.0007,0.0082,0.002,0.0034,0,0.0048,0,0.0041,0.0007,0.0034,0.0007,0.002,0.0034,0.0048,0.0068,0.0007,0.002,0.002,0.0027,0.0007,0.0048,0.0095,0.002,0,0.0041,0,0.002,0,0.0014,0.0041,0.0014,0,0,0.002,0.0048,0.002,0.0014,0.0027,0,0.0007,0.0041,0,0.0048,0.0014,0.0027,0.0014,0.0034,0.0027,0.002,0.002,0,0.0034,0,0.0027,0.0034,0,0.0054,0.0027,0.0014,0,0.0041,0.0007,0,0.0007,0,0.0041,0.0048,0.0054,0.0061
gi|76154489|gb|AAX25964.2|,1.214,8.5,0,49.797,0.071,43.5,0.936,0.32,56.5,0.245,0.085,61,5.145,0,1.122,5.5,11,-0.5625,42,2.63,1.492,59,0.972,0.676,3.5,23426.44,0.071,0.035,2,0.385,10.025,1.425,3.5,0.53,7.5,1.667,1.923,2.5,3.5,0.417,23.5,22,1.9648,0.735,34,1.176,2.5,117.1322,2,4,0.606,2,0,1.5,0.517,0.636,3.5,0.01,0.01,0,0.015,0.005,0,0.005,0,0,0.005,0,0,0,0.005,0.005,0,0.005,0.015,0.01,0.01,0.005,0,0,0,0,0.015,0.005,0,0.005,0,0.01,0,0,0,0,0,0,0.005,0.005,0,0.005,0,0.005,0.005,0,0,0.005,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.01,0,0.005,0,0,0.005,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.005,0.005,0.005,0,0,0.005,0,0,0,0,0,0.005,0,0,0.005,0.005,0,0,0,0,0,0,0,0.01,0,0.01,0.01
gi|685966282|gb|KGB40656.1|,1.466,10.2639,8,74.43785924,0.107,43.9883,0.136,0.2434,56.0117,0.3021,0.058651026,195,4.871,1,2.454,12.0235,7.0381,-0.879765396,54.5455,2.5513,0.813,116,0.57,0.961,2.0528,38641.53,0.792,0.0235,7.6246,1.466,9.8534,1.5191,3.8123,0.578,5.5718,1.238,0.677,0.8798,5.8651,0.698,18.4751,27.566,0.2523,0.863,16,0.863,2.9326,113.3183,1.4663,5.2786,0.8,0,0,0.8798,0.303,1.386,7.6246,0.0147,0.0029,0.0117,0.0059,0.0147,0.0059,0.0293,0.0059,0.0176,0,0.0059,0.0059,0.0059,0,0.0088,0,0,0.0117,0.0029,0.0147,0.0059,0.0059,0,0.0029,0,0.0088,0.0088,0,0.0029,0,0,0,0,0.0029,0,0.0176,0,0,0.0029,0,0,0,0.0029,0,0,0,0,0,0.0059,0.0117,0.0029,0,0.0088,0,0.0029,0,0.0088,0,0.0117,0,0,0.0029,0,0.0029,0,0.0029,0,0.0029,0,0,0,0.0059,0,0.0176,0.0029,0.0029,0,0.0029,0.0029,0.0088,0,0.0029,0.0059,0.0029,0,0,0.0029,0.0088,0,0.0029,0,0,0,0,0.0029,0.0029,0,0,0.0059,0,0.0029,0.0059,0,0,0.0059,0,0,0,0,0.0088,0.0029,0,0,0.0029,0,0,0.0029,0,0.0088,0.0117,0.0029,0.0029
gi|685936235|gb|KGB31360.1|,1.823,12.7615,8,58.31468619,0.061,41.7364,0.945,0.2605,58.2636,0.2887,0.077405858,446,4.9278,0,0.982,4.8117,10.7741,-0.67583682,52.5105,2.6067,0.94,292,0.785,0.812,2.8243,108568.82,0.063,0.0439,5.4393,1.046,9.7301,1.3891,5.1255,0.777,6.2762,1.395,0.644,0.8368,2.6151,0.311,18.3054,30.2301,-11.5805,1.2,17,0.923,4.0795,113.5657,1.569,3.2427,0.491,14,0,2.8243,0.974,1.008,5.5439,0.0335,0.0115,0.0042,0.0105,0.0031,0.0094,0.0021,0.0042,0.0073,0.001,0.001,0.0073,0.0052,0.0042,0.0052,0.001,0.0063,0.0126,0.0126,0.0146,0.0031,0.0042,0.0084,0,0.001,0.0052,0.0031,0.0031,0.0031,0,0.0084,0.0021,0.001,0.0031,0.001,0.0021,0,0,0.001,0.0021,0.001,0.001,0.0031,0,0.001,0.0042,0.0042,0.0021,0.0031,0.0031,0.001,0.0021,0.0031,0.001,0.001,0.001,0.0031,0,0.0073,0,0.0031,0,0.001,0.0021,0.0021,0.0021,0.0021,0.0042,0,0,0,0.0031,0,0,0.0073,0.0042,0,0.0063,0.0042,0.001,0.0031,0.001,0,0,0,0.001,0.0042,0.0052,0.0021,0.001,0.0042,0.001,0.001,0.0042,0,0.0052,0.0042,0.001,0.001,0.0031,0.0042,0.001,0,0,0.001,0.001,0.0031,0,0,0.001,0.0021,0.001,0.0021,0.0031,0.001,0.001,0.0031,0,0.0042,0.001,0.0052,0.0052
gi|685965632|gb|KGB40195.1|,0.864,6.0458,18,49.21068083,0.035,47.8758,0.957,0.2729,52.1242,0.2092,0.075708061,782,5.0294,3,1.301,6.3725,10.7843,-0.648474946,46.2418,2.5425,0.994,580,1.044,0.557,3.7582,209881.28,0.054,0.0414,5.0654,0.974,9.9052,1.4227,6.8083,1.032,4.6296,1.029,1.089,1.4161,5.8279,0.694,19.7168,24.3464,1.0834,0.705,41,1.346,2.3965,114.3144,2.2876,5.9368,0.9,6,1,1.8519,0.639,1.258,6.9172,0.0022,0.0044,0.0027,0.0011,0.0033,0.0049,0.0065,0.0027,0.0033,0.0005,0.0027,0.006,0.006,0.0033,0.0033,0.0044,0.0033,0.0087,0.0016,0.0016,0.0011,0.0027,0.0044,0.0027,0.0005,0.0038,0.0016,0.0022,0.0038,0.0011,0.0022,0.0027,0.0027,0.0022,0.0033,0.0044,0.0016,0.0011,0.0016,0.0011,0.0005,0.0016,0.0038,0.0016,0.0011,0.0016,0.0022,0.0049,0.0033,0.0027,0.0033,0.0011,0.0049,0.0011,0.0054,0.0016,0.0049,0.0005,0.006,0.0016,0.0011,0.0022,0.0011,0.0005,0.0054,0.0027,0.0038,0.0033,0.0011,0.0011,0.0033,0.0027,0.0016,0.0033,0.0033,0.0038,0,0.006,0.0022,0.0027,0.0011,0.0033,0.0049,0.0005,0.0016,0.0016,0.0011,0.0027,0.0016,0.0027,0.0022,0.0005,0.0005,0.0022,0.0033,0.0044,0.0005,0.0022,0.0033,0.0027,0.0038,0.0033,0.0011,0,0.0016,0.0005,0.0016,0.0016,0,0.0054,0.0027,0.0016,0.0011,0.0022,0.0016,0.0005,0.0011,0,0.0033,0.0016,0.0044,0.006
gi|685955643|gb|KGB31922.1|,1.948,13.6364,24,45.48190236,0.084,44.4444,0.979,0.2205,55.5556,0.3586,0.056397306,739,4.5943,1,0.842,4.1246,9.0067,-0.585185185,62.3737,2.5564,0.505,333,0.865,0.941,3.1145,128117.67,0.02,0.0421,5.5556,1.068,9.2424,1.3636,3.7879,0.574,4.8822,1.085,0.324,0.4209,7.2391,0.862,16.4141,35.9428,-15.3153,0.619,15,1.684,2.1044,107.8432,2.862,5.7239,0.867,11,0,1.3468,0.464,1.041,5.7239,0.0311,0.0093,0.0093,0.0101,0.0051,0.0135,0.0076,0.0025,0.0034,0.0025,0.0118,0.0101,0.0059,0.0008,0.0017,0.0025,0.0042,0.0093,0.0093,0.0185,0.0008,0.0059,0.0051,0.0025,0,0.0076,0.0034,0,0.0059,0.0008,0.0025,0.0042,0,0.0025,0.0025,0.0034,0,0,0.0017,0.0017,0.0008,0.0008,0.0051,0.0025,0,0.0017,0.0025,0.0017,0.0109,0.0109,0.0017,0,0.0101,0.0008,0.0042,0,0.0017,0,0.0042,0,0.0042,0.0034,0.0008,0.0008,0.0017,0.0042,0.0025,0.0042,0.0025,0,0.0017,0.0008,0,0.0025,0.0051,0.0017,0.0008,0.0017,0.0076,0.0017,0.0017,0.0008,0.0042,0.0025,0,0,0.0042,0,0.0017,0.0025,0.0008,0,0.0017,0.0017,0.0017,0.0025,0,0.0025,0.0025,0.0008,0.0034,0.0067,0.0008,0.0017,0.0042,0,0.0042,0.0017,0.0017,0.0017,0.0025,0.0008,0,0.0042,0.0008,0,0.0008,0,0.0017,0.0042,0.0017,0.0042
gi|226468552|emb|CAX69953.1|,1.18,8.2569,0,19.63715596,0.112,56.422,0.878,0.3165,43.578,0.2431,0.082568807,67,4.7339,0,1.311,6.422,9.633,-0.02706422,56.422,2.4908,0.923,72,0.765,0.648,2.7523,23711.98,0.095,0.0596,1.8349,0.353,9.5046,1.3211,2.7523,0.417,7.3394,1.631,0.353,0.4587,11.0092,1.311,23.3945,35.7798,1.4824,1.484,19,1.349,5.0459,108.7706,2.2936,9.1743,1.39,0,0,3.6697,1.265,1.168,6.422,0.0092,0.0046,0,0,0.0046,0.0092,0,0,0.0046,0,0.0092,0.0046,0,0,0.0092,0.0046,0.0092,0.0046,0.0046,0,0.0046,0,0,0.0092,0,0,0.0046,0,0,0,0,0,0,0,0,0.0046,0,0,0,0,0,0,0,0.0046,0.0046,0,0,0,0.0046,0.0229,0,0,0.0183,0,0,0,0,0,0,0,0.0046,0,0,0,0,0,0.0046,0.0046,0,0.0092,0.0046,0.0046,0,0,0,0,0,0.0046,0.0046,0.0092,0,0.0092,0.0092,0,0,0.0046,0,0,0.0046,0.0046,0.0046,0,0,0,0,0,0,0,0.0046,0.0046,0,0.0046,0,0,0.0138,0,0,0,0,0,0.0092,0,0,0,0.0046,0,0.0092,0,0.0046,0.0046,0.0046,0.0046
gi|76155315|gb|AAX26580.2|,1.786,12.5,2,53.05597826,0.044,48.3696,0.759,0.3207,51.6304,0.3043,0.038043478,59,4.8587,0,0.998,4.8913,5.4348,-0.15,53.2609,2.5109,0.346,71,0.755,0.881,2.7174,20214.33,0.248,0.0109,8.1522,1.568,9.9457,1.3478,3.2609,0.494,5.9783,1.329,0.418,0.5435,2.7174,0.323,28.2609,28.2609,-1.8561,0.16,14,0,0.5435,109.8605,0,4.8913,0.741,2,0,1.087,0.375,0.889,4.8913,0.0217,0.0163,0.0109,0.0109,0,0.0109,0,0.0109,0.0163,0,0,0,0.0054,0.0163,0.0109,0,0,0.038,0,0.0054,0,0.0054,0.0054,0,0,0.0217,0.0054,0,0.0054,0,0.0054,0.0109,0,0.0054,0,0,0,0,0,0,0,0,0.0054,0,0.0054,0,0.0109,0,0.0054,0.0054,0.0054,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0.0054,0.0109,0.0054,0,0,0.0054,0.0054,0,0,0.0163,0,0,0,0,0.0109,0,0,0.0054,0,0,0,0.0109,0,0,0,0,0,0,0.0109,0,0.0054,0,0,0.0054,0.0054,0.0109,0,0,0,0.0054,0,0,0,0,0.0109,0,0,0,0,0,0,0,0,0,0.0054,0.0109,0.0109
gi|685956662|gb|KGB32833.1|,1.846,12.9213,6,51.36745318,0.043,43.4457,0.888,0.2416,56.5543,0.2903,0.073033708,285,4.8596,1,1.108,5.4307,10.4869,-0.765355805,53.5581,2.5581,1,178,0.78,0.907,2.809,59806.46,0.139,0.0412,5.2434,1.008,9.6704,1.4007,8.427,1.277,6.1798,1.373,0.864,1.1236,5.9925,0.713,16.8539,30.8989,-8.6799,0.991,17,1.102,3.3708,111.9971,1.8727,4.4944,0.681,6,1,2.2472,0.775,1.464,8.0524,0.03,0.0019,0.0019,0.015,0.0056,0.0112,0.0019,0.0019,0.0112,0.0094,0.0075,0.0131,0.0112,0,0.0019,0.0019,0.0037,0.0075,0.0037,0.0019,0.0019,0.0019,0,0.0056,0,0.0037,0.0019,0.0019,0,0,0.0056,0.0019,0,0.0019,0.0019,0.0094,0,0,0.0019,0.0019,0.0037,0.0019,0.0019,0,0.0019,0.0019,0,0.0037,0.0019,0.0056,0.0037,0,0.0075,0,0.0094,0.0019,0.0019,0,0.0037,0,0.0019,0,0,0,0.0037,0,0.0112,0,0.0037,0.0037,0.0037,0.0019,0,0.0056,0.0056,0.0019,0,0.0019,0.0037,0.0019,0,0,0.0056,0.0019,0,0,0,0.0112,0.0019,0,0.0019,0,0,0.0037,0.0037,0.0019,0.0019,0,0,0.0019,0.0019,0.0019,0,0,0.0037,0,0.0019,0,0,0.0037,0,0.0019,0.0019,0.0019,0.0037,0,0.0019,0,0.0075,0.0075,0.0019,0.0037
gi|257216438|emb|CAX82424.1|,1.951,13.6585,5,53.75268293,0.052,44.1463,0.93,0.2756,55.8537,0.2854,0.058536585,178,4.8171,1,1.145,5.6098,8.0488,-0.461707317,54.878,2.578,0.372,127,1.22,0.704,4.3902,45576.12,0.078,0.0341,4.878,0.938,9.6951,1.3683,5.6098,0.85,6.0976,1.355,0.375,0.4878,3.9024,0.465,21.7073,28.7805,-4.2053,0.287,25,0.861,0.9756,111.1613,1.4634,6.0976,0.924,3,0,1.9512,0.673,1.641,9.0244,0.0244,0.0024,0.0073,0.0049,0.0073,0.0073,0.0073,0.0049,0.0049,0.0024,0.0049,0.0122,0.0122,0.0049,0.0122,0.0024,0.0049,0.0268,0.0073,0.0098,0.0024,0.0024,0.0024,0.0024,0.0024,0.0171,0.0024,0.0024,0,0.0049,0.0098,0,0.0024,0.0073,0,0.0122,0.0024,0,0.0049,0,0,0.0024,0.0122,0,0,0,0,0,0.0122,0,0.0049,0,0.0073,0,0.0073,0,0.0024,0,0.0024,0,0.0024,0,0,0.0073,0.0098,0.0024,0.0049,0.0049,0.0049,0,0.0024,0.0024,0,0.0024,0.0024,0.0073,0,0.0024,0.0049,0.0049,0,0,0.0049,0.0049,0,0,0.0024,0.0098,0,0,0.0024,0,0,0.0024,0.0073,0,0.0024,0,0,0.0024,0,0.0073,0,0,0,0,0.0024,0,0,0.0049,0,0,0,0.0024,0,0,0,0.0024,0.0024,0.0024,0.0049,0
gi|685966550|gb|KGB40812.1|,1.821,12.7502,21,53.36079318,0.018,41.6605,0.754,0.2016,58.3395,0.2817,0.058561898,802,4.7695,3,1.785,8.7472,9.4885,-0.894810971,54.1142,2.5308,0.943,415,0.659,0.931,2.3721,150758.23,0.404,0.0371,5.1149,0.984,9.6123,1.507,6.2268,0.943,3.4099,0.758,1.026,1.3343,5.0408,0.6,14.3069,34.1735,-16.7867,0.632,30,0.654,2.1497,111.7555,1.1119,4.1512,0.629,18,1,2.5945,0.895,0.984,5.4114,0.0274,0.0111,0.0059,0.0111,0.003,0.0082,0.0104,0.0119,0.0089,0.0059,0.0044,0.0074,0.0059,0.0067,0.0059,0.0022,0.0044,0.0082,0.0082,0.0044,0.0007,0.0037,0.0015,0.0007,0,0.0037,0.0022,0.0015,0.0015,0,0.003,0.0022,0,0.0059,0.0015,0.0067,0,0.0022,0,0.0015,0.0015,0.0022,0.0074,0.0007,0,0.0015,0.003,0.003,0.0082,0.0141,0,0,0.0067,0.0007,0.0044,0,0.0044,0.0007,0.0052,0.0007,0.0015,0.0015,0.0007,0.0015,0.003,0.0007,0.0022,0.0022,0.003,0.0015,0.0007,0.003,0,0.0059,0.0044,0.0007,0.0007,0.0059,0.0067,0.0022,0.003,0.0007,0.0022,0.0022,0.0007,0.0007,0.0022,0.0096,0.0015,0.0022,0.0022,0.0007,0.0007,0,0.0015,0.0015,0,0.0015,0.0022,0.0022,0.0015,0.0015,0,0.0007,0.0037,0,0.0067,0.003,0,0.0067,0,0.0007,0.0007,0.0059,0,0,0,0.0007,0.0022,0.003,0.0044,0.0022
gi|29841134|gb|AAP06147.1|,1.648,11.5385,2,47.17948718,0.027,53.8462,0.729,0.2372,46.1538,0.2949,0.025641026,67,4.5321,1,1.701,8.3333,7.0513,-0.234615385,55.1282,2.3141,0.363,46,0,0.511,0,16421.38,0.362,0.0385,2.5641,0.493,9.6603,1.4808,8.3333,1.263,5.7692,1.282,0,0,10.8974,1.297,21.1538,39.7436,-1.9528,0.754,42,1.885,2.5641,105.2653,3.2051,7.6923,1.166,0,0,0.641,0.221,0.117,0.641,0.0192,0.0064,0,0.0064,0.0128,0,0.0064,0.0064,0,0,0.0128,0,0,0,0,0.0064,0.0192,0.0128,0.0064,0,0,0.0064,0,0,0,0,0,0,0,0,0,0.0064,0,0.0064,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0.0128,0.0128,0.0256,0,0.0064,0,0,0.0064,0,0.0128,0,0,0,0,0,0,0,0,0,0.0128,0,0,0,0,0,0,0,0.0064,0,0,0,0.0256,0,0,0.0064,0,0.0064,0,0.0064,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0.0064,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gi|76154985|gb|AAX26370.2|,1.244,8.7108,6,51.66376307,0.09,45.993,0.879,0.2648,54.007,0.23,0.066202091,125,4.9129,0,1.422,6.9686,8.3624,-0.701393728,46.6899,2.5679,1.169,89,0.678,0.581,2.439,32456.08,0.095,0.0279,3.1359,0.603,9.8223,1.439,5.9233,0.897,2.7875,0.619,1.34,1.7422,6.2718,0.747,19.8606,27.1777,-1.9297,0.717,48,1.025,2.439,113.0874,1.7422,5.9233,0.897,2,0,1.0453,0.36,1.014,5.5749,0.0105,0.0035,0,0.0035,0.0035,0.007,0.007,0.007,0.0139,0,0.0035,0.0105,0.0105,0.0035,0.0139,0.0035,0.0035,0.0105,0.0035,0,0.007,0.0035,0,0,0,0.0035,0,0.0035,0.0035,0,0.0105,0,0.0035,0.0035,0.0035,0.0035,0.0035,0,0,0.0035,0,0,0,0,0,0,0.0035,0,0.0035,0.0174,0.0035,0,0.007,0,0,0,0.007,0,0,0,0.0035,0,0,0,0,0,0.0139,0,0.0035,0,0.007,0.0035,0.0035,0,0,0.0035,0,0.0105,0.0035,0,0,0.007,0.0035,0,0,0,0.007,0,0.0035,0.0035,0,0,0,0,0,0,0.0035,0,0,0.0035,0.0035,0.0035,0,0,0,0,0,0,0,0.0035,0,0,0,0.0035,0,0,0,0.0035,0,0,0,0
