Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|22094805|gb|AAM91992.1|AF527011_1,1.449,10.1449,0,37.07826087,0.95,52.8986,0.061,0.3261,47.1014,0.2536,0.130434783,39,5.0942,0,1.183,5.7971,13.7681,-0.285507246,51.4493,2.5,1.643,40,1.208,0.891,4.3478,15765.51,0.028,0.0725,4.3478,0.836,9.8696,1.3333,6.5217,0.988,7.2464,1.61,1.115,1.4493,7.2464,0.863,19.5652,32.6087,-0.8609,2.131,9,1.279,7.2464,114.2428,2.1739,5.7971,0.878,2,0,5.0725,1.749,0.922,5.0725,0.0072,0.0072,0,0,0,0,0.0072,0.0072,0,0,0.0072,0.0072,0.0072,0.0072,0,0,0.0145,0.0145,0.0072,0,0,0.0072,0,0,0,0.0072,0,0.0072,0,0,0.0072,0,0,0,0.0072,0.0072,0,0,0.0072,0.0072,0.0072,0.0072,0.0072,0,0,0,0.0072,0.0072,0.0145,0.0072,0,0,0.0145,0,0,0,0,0,0.0072,0.0072,0.0072,0,0,0.0072,0.0072,0,0,0,0,0,0,0,0,0.0072,0,0,0,0.0072,0,0.0072,0,0,0,0.0072,0,0,0,0.0145,0.0072,0,0.0072,0,0,0,0.0072,0,0,0.0072,0.0072,0,0.0072,0,0,0.0072,0,0,0,0,0,0.0072,0,0.0072,0,0,0,0,0,0,0.0072,0,0.0145,0
gi|56755233|gb|AAW25796.1|,0.874,6.1162,1,44.77492355,0.075,51.9878,0.929,0.3333,48.0122,0.1621,0.085626911,63,5.1437,0,0.749,3.6697,13.1498,-0.201834862,41.896,2.4954,1.037,106,0.849,0.633,3.0581,37462.97,0.057,0.0489,3.0581,0.588,10.1131,1.3609,7.3394,1.112,6.7278,1.495,0.706,0.9174,3.9755,0.473,24.7706,25.3823,-0.5577,1.349,52,1.439,4.5872,114.5657,2.4465,6.1162,0.927,3,0,2.4465,0.844,0.778,4.2813,0.0031,0.0061,0.0061,0,0,0.0122,0.0031,0.0031,0,0,0.0061,0.0061,0,0.0031,0.0031,0,0.0031,0.0122,0.0031,0,0.0031,0,0.0061,0,0,0.0061,0.0031,0.0092,0,0,0.0031,0.0031,0.0031,0,0.0061,0.0031,0,0,0,0,0.0061,0.0031,0,0,0.0061,0,0.0061,0.0031,0.0031,0,0,0,0,0,0.0031,0,0.0031,0,0,0,0.0031,0,0,0,0.0061,0.0061,0.0061,0,0.0031,0,0.0031,0.0031,0,0,0.0092,0,0,0.0122,0.0031,0.0031,0.0092,0.0031,0.0031,0.0031,0,0,0.0031,0,0,0.0061,0.0061,0,0.0031,0.0031,0,0.0092,0.0031,0,0.0031,0,0.0031,0.0061,0,0.0031,0,0,0.0061,0,0,0,0.0031,0,0,0,0,0,0.0031,0,0.0031,0,0.0153,0.0061
gi|56752945|gb|AAW24684.1|,0.657,4.6005,0,34.51719128,0.201,50.8475,0.168,0.276,49.1525,0.1501,0.041162228,116,4.8741,0,1.285,6.2954,5.3269,-0.298305085,43.5835,2.5109,0.465,133,0.538,0.67,1.937,46078.36,0.373,0.0436,2.4213,0.466,10.0557,1.3777,7.7482,1.174,7.7482,1.722,0.373,0.4843,5.3269,0.634,23.4867,27.845,1.0618,0.499,66,1.852,1.6949,111.5699,3.1477,6.7797,1.027,2,0,1.2107,0.417,0.704,3.8741,0.0048,0,0,0.0024,0,0,0.0024,0.0048,0.0024,0.0024,0,0,0.0024,0,0.0121,0,0.0073,0,0.0024,0,0,0.0024,0,0.0048,0,0.0048,0,0.0073,0,0.0048,0.0073,0,0,0.0024,0.0024,0.0024,0,0,0,0,0,0,0.0024,0,0.0024,0,0,0.0048,0.0024,0.0024,0.0024,0,0.0024,0,0.0048,0.0048,0.0097,0,0,0,0,0.0024,0.0048,0,0.0048,0,0.0048,0,0,0,0,0,0,0,0.0048,0,0.0024,0.0073,0.0024,0.0024,0,0.0024,0.0048,0,0,0.0073,0,0.0024,0.0024,0.0024,0.0073,0.0024,0,0,0,0.0024,0,0.0024,0.0048,0.0024,0.0024,0,0,0,0,0,0,0,0,0.0073,0.0024,0,0,0.0024,0,0,0,0.0024,0.0024,0.0024,0.0073,0.0073
gi|685961654|gb|KGB37219.1|,0.772,5.4054,0,40.74924324,0.927,52.973,0.035,0.2757,47.027,0.1946,0.102702703,91,4.9459,1,0.993,4.8649,12.973,-0.534054054,50.8108,2.5838,1.57,58,0.751,0.888,2.7027,20950.5,0.034,0.0649,4.3243,0.832,9.4919,1.3405,3.7838,0.573,3.2432,0.721,1.247,1.6216,7.027,0.837,17.2973,29.7297,0.9271,1.749,39,0.954,5.9459,113.2459,1.6216,7.5676,1.147,0,0,4.8649,1.678,1.179,6.4865,0,0,0,0,0.0054,0,0,0.0054,0.0054,0,0,0.0108,0.0108,0.0054,0,0.0054,0.0054,0,0,0,0,0,0,0.0054,0.0108,0,0,0,0,0.0054,0.0054,0,0,0,0.0054,0.0108,0,0,0.0054,0.0054,0,0,0,0,0.0054,0,0.0216,0.0054,0.0108,0,0.0054,0,0.0054,0,0,0.0108,0,0,0,0.0054,0,0,0.0108,0.0054,0.0054,0,0.0054,0,0.0054,0,0.0054,0.0054,0.0054,0,0,0,0,0.0054,0,0.0108,0,0.0054,0,0,0,0.0054,0.0054,0,0.0054,0.0108,0,0,0,0,0,0,0,0,0.0108,0,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108,0.0054,0.0054,0,0,0.0054,0.0054,0.0054
gi|353233457|emb|CCD80812.1|,0.825,5.7778,0,42.02275556,0.845,48.4444,0.153,0.2889,51.5556,0.2133,0.106666667,101,5.1244,0,0.998,4.8889,13.3333,-0.646222222,47.5556,2.5644,1.488,72,0.741,0.605,2.6667,26114.7,0.042,0.0667,5.3333,1.026,9.9111,1.3778,7.1111,1.077,6.2222,1.383,1.026,1.3333,5.3333,0.635,18.2222,27.1111,-0.2049,1.961,25,1.046,6.6667,116.0653,1.7778,5.3333,0.808,1,0,4.8889,1.686,0.889,4.8889,0.0089,0.0044,0,0,0,0,0.0044,0.0044,0,0,0,0,0.0044,0.0044,0.0044,0.0089,0,0.0089,0.0044,0.0044,0.0089,0,0,0.0089,0,0.0044,0,0,0,0,0.0044,0.0089,0,0.0044,0.0089,0.0044,0,0,0,0.0089,0,0.0089,0,0,0.0044,0.0044,0.0044,0,0.0089,0.0044,0,0,0,0,0,0,0,0,0.0044,0,0,0,0.0133,0,0.0044,0.0089,0.0044,0.0044,0,0,0,0.0044,0,0.0044,0,0,0,0.0044,0.0044,0.0089,0.0044,0,0,0,0,0,0,0.0044,0.0089,0,0,0.0044,0.0089,0,0,0,0,0.0044,0.0089,0.0044,0,0,0,0.0044,0,0,0,0.0044,0,0,0.0044,0.0044,0,0,0,0,0.0044,0,0.0089,0.0089,0.0044,0
gi|7522608|pir||T30271,1.336,9.3508,6,41.44062537,0.931,46.5158,0.102,0.3091,53.4842,0.2484,0.076235855,641,4.9786,0,0.571,2.7993,9.7082,-0.406730197,50.3871,2.5908,0.964,539,0.893,0.507,3.2162,189304.5,0.034,0.0351,4.2883,0.825,9.8499,1.3175,6.492,0.984,8.1001,1.8,0.825,1.0721,4.5861,0.546,23.2877,26.2656,-9.9583,0.981,29,1.121,3.3353,112.7484,1.9059,6.075,0.92,8,0,1.6081,0.555,1.299,7.1471,0.0071,0.0089,0.006,0.0042,0.003,0.0054,0.0012,0.0054,0.003,0.0024,0.0012,0.0054,0.0107,0.0036,0.003,0.0036,0.0048,0.0083,0.0042,0.006,0.0012,0.0018,0.0006,0.0036,0,0.0119,0.0024,0.006,0.006,0.0018,0.0083,0,0.0012,0.0006,0.0036,0.0083,0,0,0.0048,0.0012,0.0018,0,0.0095,0.0012,0.0006,0.0036,0.003,0.0024,0.0089,0.0054,0,0.0036,0.0054,0.0012,0.003,0.0006,0.0006,0,0,0,0.0012,0.0018,0,0.0018,0.0077,0.0018,0.0083,0.0054,0.0024,0,0.0024,0.0012,0.0006,0.003,0.006,0.003,0.0006,0.0083,0.003,0.0036,0.0012,0.0006,0.003,0.0018,0,0.0006,0.0024,0.0012,0.0006,0.0018,0.0024,0.0024,0.0018,0.0024,0.0036,0.0018,0.0042,0.0006,0.0012,0.0066,0.0054,0.006,0,0.0012,0.0006,0,0.0012,0,0.0012,0.0012,0.0083,0.0018,0,0.0036,0.0006,0.0006,0.0018,0.0012,0.006,0.0018,0.006,0.0054
gi|120709|sp|P20287.1|G3P_SCHMA,1.226,8.5799,0,23.5183432,0.078,55.0296,0.213,0.3018,44.9704,0.2544,0.071005917,114,4.7663,0,0.725,3.5503,9.4675,-0.042011834,59.4675,2.4438,0.781,100,1.068,0.82,3.8462,36376.12,0.676,0.0414,3.8462,0.74,9.6036,1.3018,7.6923,1.166,5.9172,1.315,0.683,0.8876,7.6923,0.916,23.0769,32.8402,-0.5819,0.696,38,1.566,2.3669,107.6217,2.6627,11.5385,1.748,0,0,1.4793,0.51,1.076,5.9172,0.0118,0.003,0.0059,0.003,0.003,0.0148,0,0,0,0.003,0.0059,0.003,0.003,0,0.0059,0,0.0089,0,0.003,0.0089,0,0.003,0.003,0.003,0,0.003,0,0.0089,0.0059,0.003,0.003,0,0,0,0,0,0,0,0.003,0,0,0,0.003,0.003,0,0.003,0.0118,0.0148,0.0118,0.003,0.003,0,0.003,0,0.0178,0,0,0,0,0,0,0,0,0.003,0.0207,0,0.0089,0,0.0059,0,0,0,0,0,0,0.003,0,0.0148,0.0118,0.003,0,0,0.0237,0.003,0,0.003,0,0.003,0,0.003,0.003,0,0,0,0,0,0.003,0.0059,0.003,0.0089,0,0.0148,0,0,0.003,0,0,0,0,0.003,0.0059,0,0,0.003,0.003,0,0.003,0,0,0,0.0059,0
gi|56753812|gb|AAW25103.1|,0.844,5.9105,1,41.26373802,0.06,56.0703,0.919,0.2987,43.9297,0.262,0.087859425,225,5.0383,0,0.717,3.5144,12.3003,-0.304313099,50.4792,2.4345,1.662,197,1.109,0.752,3.9936,70331.49,0.076,0.0639,7.1885,1.382,9.7971,1.353,7.508,1.138,7.1885,1.597,2.212,2.8754,7.9872,0.951,21.0863,25.3994,1.2563,0.564,30,2.067,1.9169,112.3506,3.5144,7.1885,1.089,0,0,2.8754,0.992,1.017,5.5911,0.0032,0.0016,0.0064,0.0016,0.0032,0,0.0032,0.008,0,0.0032,0.0032,0.0048,0.0016,0,0.0032,0.0032,0.0048,0.0032,0.0032,0.0048,0.0016,0,0.0032,0.0048,0.0016,0.0048,0.0032,0.0032,0.0048,0,0.0032,0,0.0016,0,0,0.0032,0.0032,0.0016,0.0048,0.0016,0.0016,0.0016,0.0016,0.0048,0.0032,0.0016,0.008,0.0096,0.008,0.0032,0.0048,0.0016,0.008,0,0,0,0.0032,0,0.0016,0,0.0016,0.0032,0.0016,0.0032,0.0048,0,0.0016,0.0032,0.008,0.0016,0.0016,0.0016,0,0.0032,0.0064,0.0048,0.0016,0.0048,0,0.0016,0.0016,0.0048,0.0032,0.0064,0.0032,0,0.0048,0,0,0.0032,0.0112,0.0032,0.0016,0.0064,0.0016,0,0.0064,0.0032,0.008,0.0016,0.0016,0.0032,0.0048,0,0,0.0016,0.0016,0.0048,0.0032,0.0048,0.0032,0.0032,0,0.0032,0.0032,0.0016,0.0032,0.0032,0,0.0064,0.0112,0.0016
gi|226478342|emb|CAX78429.1|,0.378,2.6455,0,42.84132275,0.823,47.0899,0.275,0.2857,52.9101,0.2011,0.095238095,67,5.1852,0,1.296,6.3492,12.6984,-0.776190476,43.9153,2.5344,1.528,54,0.882,0.659,3.1746,22197.48,0.053,0.0529,3.7037,0.712,10.0899,1.4762,8.9947,1.363,6.3492,1.411,1.628,2.1164,4.7619,0.567,19.0476,22.2222,1.2076,1.245,49,0.622,4.2328,117.447,1.0582,3.7037,0.561,2,0,4.2328,1.46,0.962,5.291,0.0053,0,0.0106,0.0053,0,0.0053,0,0,0,0,0,0,0.0053,0,0,0.0053,0,0,0,0.0106,0.0053,0,0,0,0,0,0,0,0.0053,0,0,0,0,0,0.0053,0,0.0106,0,0,0.0053,0.0053,0.0053,0,0.0053,0.0053,0.0106,0.0159,0.0106,0,0,0,0,0,0.0053,0,0,0.0053,0.0106,0,0,0.0053,0,0.0053,0,0,0,0.0106,0.0053,0,0,0,0,0.0053,0.0053,0.0053,0,0,0.0159,0.0053,0.0106,0.0053,0.0053,0.0053,0,0,0,0.0053,0.0106,0.0053,0.0106,0.0053,0,0.0212,0,0,0,0,0,0,0,0.0106,0.0053,0,0,0.0053,0,0,0,0,0,0.0106,0,0,0,0.0053,0,0.0053,0,0.0106,0.0053,0,0
gi|4104873|gb|AAD11976.1|,1.148,8.0332,7,50.98227147,0.044,52.0776,0.774,0.2105,47.9224,0.2936,0.03601108,194,4.518,0,0.848,4.1551,6.3712,-0.411080332,55.1247,2.4488,0.299,90,0.616,0.925,2.2161,38346.94,0.259,0.0637,3.6011,0.693,9.349,1.3767,5.8172,0.881,6.0942,1.354,0.213,0.277,11.6343,1.385,17.4515,35.1801,-5.1003,0.326,30,3.096,1.108,106.2242,5.2632,5.5402,0.839,0,0,1.108,0.382,0.856,4.7091,0.0028,0,0.0028,0.0111,0.0028,0,0.0028,0,0,0,0.0028,0.0028,0.0028,0.0194,0.0028,0.0083,0,0,0.0028,0.0028,0.0028,0.0028,0.0028,0.0166,0.0028,0.0028,0.0028,0.0139,0.0028,0.0028,0.0055,0,0.0028,0.0111,0,0,0,0,0.0028,0,0.0028,0,0,0.0028,0,0,0.0028,0.0028,0.0028,0.0028,0,0.0028,0.0111,0,0,0.0028,0,0,0,0,0,0.0028,0.0028,0,0.0111,0.0028,0.0055,0.0055,0.0055,0,0,0.0028,0,0.0028,0.0028,0,0,0.0028,0.0277,0.0028,0,0,0.0028,0.0111,0,0,0,0.0055,0.0028,0,0.0055,0,0,0,0.0028,0,0,0.0028,0.0055,0,0,0.0139,0,0,0.0028,0,0.0111,0,0,0.0055,0.0028,0,0,0.0028,0,0,0,0,0.0028,0,0.0055,0
gi|76155624|gb|AAX26915.2|,1.003,7.0225,0,26.25424157,0.076,48.5955,0.923,0.3315,51.4045,0.1938,0.101123596,120,5.0562,0,0.688,3.3708,11.5169,-0.370786517,53.0899,2.5899,0.719,116,1.717,0.78,6.1798,40147.48,0.061,0.0169,3.3708,0.648,9.8596,1.2921,8.9888,1.362,4.2135,0.936,0.432,0.5618,4.7753,0.568,23.0337,24.1573,0.1219,0.991,42,0.496,3.3708,112.7738,0.8427,11.236,1.702,2,0,0.8427,0.291,1.839,10.1124,0.0056,0.0028,0.0028,0,0,0,0,0.0028,0.0056,0,0.0028,0.0028,0.0084,0.0028,0.0028,0,0,0.0056,0.0056,0.0028,0.0028,0.0028,0.0056,0,0.0028,0.0028,0.0056,0.0056,0.0112,0.0084,0.0084,0,0.0028,0.0028,0.0028,0.0056,0,0.0028,0.0028,0,0.0028,0.0056,0.0056,0.0028,0.0028,0.0056,0.0028,0.0112,0.0112,0.0056,0.0056,0,0.0028,0,0.0056,0,0,0,0,0,0.0028,0,0,0,0.0056,0,0.0084,0,0.0056,0,0,0,0,0,0,0.0028,0,0.0056,0,0.0056,0,0,0.0084,0,0,0,0,0,0,0,0.0112,0.0028,0,0,0.0084,0.0028,0,0,0.0028,0,0.0056,0.0112,0,0,0.0056,0,0,0,0,0.0056,0.0028,0.0028,0,0.0056,0.0028,0,0.0056,0,0.0028,0,0,0.0112
gi|350644597|emb|CCD60680.1|,0.503,3.523,2,42.98482385,0.044,46.3415,0.776,0.3117,53.6585,0.1897,0.10298103,106,5.3117,0,0.719,3.523,13.5501,-0.628726287,40.9214,2.5014,1.176,119,1.28,0.677,4.607,43648.02,0.259,0.0515,4.607,0.886,10.3225,1.4553,10.0271,1.519,7.3171,1.626,1.042,1.355,2.168,0.258,20.8672,19.2412,-3.5861,1.275,34,1.275,4.336,118.2873,2.168,4.607,0.698,3,0,2.981,1.028,0.69,3.794,0.0054,0.0081,0,0.0054,0,0.0027,0.0054,0,0.0027,0.0054,0,0,0,0,0,0,0,0,0,0.0136,0,0.0054,0,0.0027,0,0.0027,0,0.0136,0.0136,0.0054,0,0.0027,0,0.0027,0.0054,0.0054,0.0027,0,0.0027,0,0,0.0027,0,0,0,0.0081,0.0027,0.0027,0.0054,0,0.0081,0,0,0.0027,0,0,0.0054,0,0.0027,0,0.0081,0.0027,0.0027,0.0027,0.0054,0.0027,0.0108,0.0054,0,0.0027,0.0081,0.0027,0.0054,0.0027,0.0027,0.0054,0,0.0136,0,0,0.0027,0,0.0054,0.0027,0,0.0027,0.0054,0,0.0027,0.0027,0,0,0.0027,0.0054,0.0027,0,0.0027,0.0027,0,0,0.0054,0,0,0.0054,0,0.0027,0,0.0027,0,0.0054,0.0027,0.0054,0.0027,0.0027,0,0,0.0027,0,0.0027,0,0.0081,0.0027
gi|226479756|emb|CAX73174.1|,0.949,6.6421,0,41.00110701,0.965,51.6605,0.045,0.321,48.3395,0.2472,0.121771218,88,5.203,0,0.979,4.797,15.8672,-0.475645756,47.6015,2.4871,1.573,86,1.64,0.771,5.9041,31398.51,0.022,0.048,5.9041,1.135,9.8598,1.4317,4.797,0.727,4.428,0.984,1.703,2.214,5.1661,0.615,19.9262,23.6162,-0.1848,1.194,19,0.651,4.059,115.8617,1.107,5.9041,0.895,3,0,3.69,1.272,0.939,5.1661,0.0037,0,0.0111,0.0111,0,0.0074,0.0037,0,0.0037,0.0074,0.0037,0.0111,0.0037,0,0,0,0.0037,0.0074,0.0037,0.0037,0,0,0.0037,0.0037,0,0.0111,0,0.0074,0.0037,0.0074,0,0,0,0,0.0037,0.0037,0,0,0.0037,0.0074,0.0074,0,0,0.0037,0,0,0,0.0037,0,0.0074,0,0,0,0,0.0074,0.0074,0,0.0037,0.0074,0,0,0,0,0.0037,0.0037,0.0037,0.0148,0.0037,0.0037,0,0,0,0.0037,0,0,0.0074,0.0074,0,0,0.0037,0.0074,0,0.0037,0.0074,0.0037,0,0.0074,0.0037,0,0.0037,0,0,0,0.0111,0,0,0,0.0111,0,0,0,0.0037,0,0.0037,0.0037,0,0,0,0,0.0111,0,0.0037,0,0.0074,0,0,0,0.0074,0,0,0.0074,0.0037
gi|74773787|sp|Q5DBT1.1|SJ380_SCHJA,0.857,6,0,49.05466667,0.908,44.6667,0.135,0.26,55.3333,0.2067,0.073333333,72,4.9067,0,1.088,5.3333,8.6667,-0.506,48.6667,2.6267,0.748,28,0.926,0.727,3.3333,17311.93,0.023,0.1,3.3333,0.641,9.74,1.38,3.3333,0.505,6.6667,1.481,0.513,0.6667,2.6667,0.317,18.6667,30.6667,1.0364,0.98,37,0.392,3.3333,115.4129,0.6667,5.3333,0.808,5,0,9.3333,3.218,0.121,0.6667,0.0067,0,0,0,0.0133,0.0133,0.0067,0,0,0,0,0,0,0,0.0067,0.0067,0,0.0067,0.02,0,0,0,0,0,0.0067,0,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0.0133,0.0067,0.0067,0,0,0,0,0,0,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0,0.0067,0,0,0,0.0133,0,0,0,0,0.0067,0,0,0,0,0,0,0,0,0.0067,0,0,0,0,0.0067,0,0,0,0,0.0067,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0067,0,0,0.0067,0,0.0067,0,0.0067,0
gi|29841448|gb|AAP06480.1|,0.822,5.7554,1,27.082494,0.06,57.0743,0.849,0.2854,42.9257,0.2278,0.059952038,141,4.7362,0,0.44,2.1583,8.3933,-0.02470024,55.6355,2.4245,0.572,129,1.066,0.684,3.8369,44479.57,0.159,0.048,4.0767,0.784,9.6163,1.2662,9.1127,1.381,5.9952,1.332,0.553,0.7194,9.3525,1.113,22.542,33.3333,-1.3497,0.423,45,1.834,1.4388,106.6656,3.1175,8.3933,1.272,0,0,1.6787,0.579,1.134,6.235,0,0,0.0024,0.0024,0.0024,0.0024,0,0.0024,0,0,0.0024,0,0.0072,0,0,0,0.0072,0.0072,0,0.0024,0,0,0,0.0096,0.0024,0.0096,0.0048,0.0048,0.0024,0.0048,0.0048,0,0,0,0.0024,0,0.0024,0.0048,0.0024,0,0.0048,0,0.0024,0,0.0024,0,0.0048,0.0096,0.0048,0.0048,0.0048,0.0024,0.0024,0,0.012,0.0024,0,0,0,0,0,0,0,0.0024,0.0168,0.0024,0.0072,0,0.0024,0.0024,0,0,0,0.0048,0.0072,0.0072,0,0.0072,0.0072,0.0048,0,0.0024,0.0072,0,0,0.0024,0,0.0024,0.0024,0.0024,0.0048,0.0024,0,0.0048,0,0.0048,0,0,0.0024,0.0192,0.0024,0.0072,0,0,0,0,0.0048,0,0,0.0024,0.0048,0,0,0.012,0,0.0024,0.0024,0,0.0024,0,0.0072,0.0072
gi|685961658|gb|KGB37223.1|,0.585,4.0936,0,34.53222222,0.579,57.3099,0.485,0.3626,42.6901,0.2164,0.122807018,39,5.2573,0,0.835,4.0936,16.3743,-0.122222222,47.3684,2.3918,1.801,54,1.3,0.756,4.6784,19662.18,0.031,0.0468,4.0936,0.787,10.0819,1.4152,7.0175,1.063,6.4327,1.429,1.799,2.3392,5.2632,0.627,23.9766,23.9766,0.5561,1.548,33,1.376,5.2632,114.9835,2.3392,7.6023,1.152,1,0,2.3392,0.807,0.638,3.5088,0,0,0,0.0058,0,0,0.0058,0,0.0058,0,0,0.0058,0,0,0,0.0058,0,0,0.0058,0.0058,0.0175,0,0,0.0058,0.0058,0.0058,0,0.0058,0.0058,0,0,0.0058,0,0.0058,0,0,0.0058,0.0058,0,0.0117,0.0117,0.0058,0,0,0.0058,0.0058,0.0058,0.0058,0,0,0,0,0.0058,0,0.0058,0.0058,0,0.0058,0,0,0.0058,0,0.0058,0,0,0.0058,0.0058,0,0,0,0.0058,0.0058,0,0,0.0058,0,0.0058,0.0175,0,0.0117,0,0.0058,0.0117,0,0,0,0.0058,0,0.0058,0,0,0,0.0058,0,0,0.0058,0.0058,0,0.0058,0,0,0,0,0,0.0117,0.0058,0.0058,0,0,0,0.0058,0.0058,0,0,0,0,0.0058,0,0.0058,0,0.0058,0.0058
gi|685956797|gb|KGB32963.1|,2.179,15.2542,0,56.54745763,0.491,59.322,0.179,0.3729,40.678,0.2712,0.127118644,29,5,1,1.384,6.7797,15.2542,0.36779661,55.0847,2.3729,1.431,39,1.883,0.871,6.7797,12892.27,0.261,0.0169,3.3898,0.652,9.7288,1.339,2.5424,0.385,8.4746,1.883,1.304,1.6949,5.9322,0.706,24.5763,38.1356,0.6947,1.246,29,0.499,4.2373,109.2565,0.8475,9.322,1.412,0,0,0.8475,0.292,0.308,1.6949,0.0339,0.0085,0.0085,0,0,0.0085,0,0.0169,0.0254,0,0.0169,0,0.0085,0,0,0,0.0085,0,0.0085,0,0,0,0.0085,0.0085,0,0.0085,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0.0085,0,0.0085,0.0085,0.0169,0,0,0,0,0.0169,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0.0085,0,0,0.0085,0,0,0,0.0254,0,0,0,0.0169,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0.0169,0.0085,0,0,0,0,0,0,0.0085,0,0.0085,0,0,0,0.0085,0,0,0.0169,0,0,0.0085,0,0.0169,0.0085,0.0085,0
gi|74768236|sp|Q5BQX9.1|SJ766_SCHJA,1.786,12.5,0,52.6584375,0.927,55.2083,0.137,0.3021,44.7917,0.25,0.09375,5,4.7708,0,0.425,2.0833,9.375,0.178125,60.4167,2.4688,1.463,24,1.157,0.83,4.1667,10571.91,0.021,0.1354,3.125,0.601,9.5208,1.2292,7.2917,1.105,6.25,1.389,1.603,2.0833,4.1667,0.496,20.8333,40.625,-1.3296,0.919,11,0.613,3.125,110.1241,1.0417,5.2083,0.789,0,0,12.5,4.31,1.136,6.25,0.0104,0,0,0.0104,0,0.0104,0,0.0104,0.0104,0,0,0,0.0104,0.0104,0,0,0.0104,0.0208,0,0,0,0,0,0,0,0.0104,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0.0104,0,0,0,0,0,0.0104,0.0104,0.0104,0,0.0104,0,0,0.0104,0,0,0,0,0,0,0,0.0208,0.0104,0,0.0104,0.0104,0.0104,0,0.0208,0,0,0,0,0,0,0,0.0208,0,0,0,0,0.0208,0,0,0,0,0,0,0.0104,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313,0.0104,0,0,0,0,0,0,0,0,0,0.0104
