Sequence ID,Dayhoff statistic of serine,Percentage of serine,Secondary turn fraction,Instability Index,Proteasomal cleavages (MHC ligands),Molecular Weight,Count of linear B-cell epitopes,Dayhoff statistic of proline,Percentage of proline,N-linked glycosylation sites,Probability of Expression Inclusion Bodies,Dayhoff statistic of lysine,Secretory pathway signal peptide (SP),Mitochondrial targeting peptide (mTP),Percentage of lysine,Molar Extinction Coefficient A280,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of asparagine,Dayhoff statistic of histidine,Binding Regions in Disordered Proteins,Percentage of histidine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of asparagine,Percentage of methionine,Percentage of non polar mole,Percentage of small mole,Percentage of polar mole,Average hydrogen sparing,Average sulphur sparing,Dayhoff statistic of arginine,Percentage of arginine,Average oxygen sparing,Average nitrogen sparing,Percentage of isoleucine,Dayhoff statistic of isoleucine,Secondary sheet fraction,Dayhoff statistic of alanine,Percentage of alanine,Secondary helix fraction,Percentage of aliphatic mole,C-mannosylation sites,Dayhoff statistic of valine,Percentage of valine,Grand average of hydropathy (GRAVY),Class I Immunogenicity score,Percentage of glycine,Dayhoff statistic of glycine,SS,SN,PS,PL,LS,SQ,NS,SP,SR,QP,KV,LN,ST,GK,HS,DS,KA,PP,PR,GA,RS,II,RR,NN,EK,ME,QS,SD,MK,DK,IV,SV,PV,LP,VP,KK,SL,SE,AM,AI,KL,PG,IA,AK,KT,RL,PI,HL,RF,LG,GD,EN,AV,RP,YM,NP,TF,HN,TR,NH,VI,YH,FP,DF,SA,VK,AS,IP,AD,NL,YI,CC,NR,LR,KN,FS,TS,PE,IE,MA,FH,CK,DG,VT,PQ,DH,IK,MQ,IG,IS,PH,KD,WC,GI,GV,FI,EP,IH,RH,CV,QA,HY,IF,DM,IY,CP,GH,WR,WS,HF,PY,VV,HW,KG,KF,NE,YP,KC,HQ,MG
Smp_021140.1,0.429,3.0,0.145,41.477,74,23083.58,40,1.058,5.5,0,0.623,1.742,0.074,0.154,11.5,19940,0,0.581,1.750,0,3.5,53,0.882,2.5,1.5,53.0,40.5,47.0,10.565,0.035,1.224,6.0,2.4,1.445,9.0,2.000,0.245,0.698,6.0,0.345,28.0,0,1.212,8.0,-0.254,-0.4725,3.5,0.417,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.015,0.005,0.0,0.005,0.0,0.005,0.0,0.005,0.015,0.005,0.0,0.01,0.0,0.005,0.005,0.005,0.005,0.005,0.0,0.01,0.0,0.01,0.015,0.005,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.01,0.005,0.0,0.005,0.0,0.005,0.0,0.0,0.005,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.01,0.0,0.005,0.0,0.005,0.01,0.0,0.0,0.0,0.005,0.0,0.01,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.01,0.0,0.0,0.005,0.0,0.005,0.005,0.0,0.0
Smp_019640.1,1.099,7.6923,0.2115,29.7057692308,73,23774.93,76,0.370,1.9231,0,0.520,1.311,0.033,0.133,8.6538,22920,0,1.006,0.240,0,0.4808,42,1.697,4.3269,2.8846,48.0769,49.5192,51.9231,9.8894,0.0481,1.276,6.25,2.5721,1.3606,3.3654,0.748,0.226,0.447,3.8462,0.3029,19.7115,0,1.166,7.6923,-0.538461538462,-1.2349,7.2115,0.859,0.0,0.0096,0.0,0.0048,0.0048,0.0,0.0048,0.0,0.0048,0.0,0.0048,0.0048,0.0048,0.0096,0.0,0.0096,0.0096,0.0048,0.0,0.0048,0.0,0.0048,0.0,0.0,0.0096,0.0,0.0048,0.0048,0.0,0.0096,0.0,0.0048,0.0,0.0,0.0,0.0048,0.0048,0.0048,0.0,0.0,0.0048,0.0,0.0,0.0048,0.0096,0.0,0.0,0.0,0.0,0.0,0.0048,0.0048,0.0,0.0048,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0048,0.0048,0.0096,0.0,0.0,0.0048,0.0048,0.0,0.0048,0.0288,0.0,0.0,0.0048,0.0048,0.0,0.0,0.0,0.0,0.0192,0.0048,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0096,0.0,0.0048,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0048,0.0,0.0048,0.0,0.0,0.0,0.0
AY808756,1.053,7.3684,0.2053,52.2226315789,53,21748.38,84,0.810,4.2105,3,0.611,2.073,0.026,0.246,13.6842,12490,0,1.469,1.316,3,2.6316,55,1.238,6.3158,2.1053,41.0526,44.2105,58.9474,10.2,0.0684,1.611,7.8947,2.4737,1.5474,3.1579,0.702,0.2895,0.918,7.8947,0.1947,16.8421,0,0.478,3.1579,-0.961578947368,-4.5182,2.6316,0.313,0.0,0.0053,0.0053,0.0053,0.0105,0.0053,0.0158,0.0,0.0105,0.0,0.0,0.0,0.0,0.0053,0.0,0.0053,0.0158,0.0053,0.0,0.0,0.0105,0.0,0.0,0.0053,0.0105,0.0053,0.0053,0.0053,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0,0.0105,0.0053,0.0053,0.0053,0.0,0.0263,0.0,0.0053,0.0211,0.0105,0.0158,0.0105,0.0,0.0,0.0105,0.0053,0.0,0.0053,0.0053,0.0,0.0105,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0053,0.0,0.0053,0.0053,0.0,0.0,0.0053,0.0158,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0105,0.0053,0.0053,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0158,0.0053,0.0
Smp_163580.1,0.915,6.4039,0.1872,41.8650246305,66,23255.71,65,0.568,2.9557,1,0.493,1.120,0.113,0.078,7.3892,26930,0,0.916,0.493,0,0.9852,29,1.159,3.9409,1.9704,50.2463,46.3054,49.7537,10.0788,0.0345,1.206,5.9113,2.532,1.3695,6.8966,1.533,0.2365,0.630,5.4187,0.33,23.1527,0,1.045,6.8966,-0.33645320197,0.5153,5.4187,0.645,0.0049,0.0,0.0049,0.0099,0.0148,0.0,0.0,0.0049,0.0049,0.0,0.0099,0.0,0.0,0.0049,0.0,0.0049,0.0049,0.0049,0.0,0.0,0.0049,0.0099,0.0049,0.0049,0.0,0.0,0.0049,0.0049,0.0,0.0049,0.0,0.0049,0.0,0.0,0.0,0.0049,0.0099,0.0,0.0,0.0,0.0099,0.0,0.0049,0.0099,0.0197,0.0049,0.0049,0.0,0.0099,0.0049,0.0049,0.0049,0.0049,0.0,0.0,0.0049,0.0049,0.0,0.0049,0.0,0.0049,0.0,0.0,0.0099,0.0099,0.0049,0.0049,0.0049,0.0049,0.0049,0.0099,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0148,0.0049,0.0049,0.0,0.0,0.0049,0.0049,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0049,0.0,0.0049,0.0049,0.0,0.0049,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0049,0.0049,0.0,0.0,0.0049,0.0
AY815196,1.031,7.2165,0.2165,38.6398969072,88,32772.31,30,0.264,1.3746,3,0.812,0.521,0.477,0.556,3.4364,42400,0,1.518,0.859,0,1.7182,24,0.809,6.5292,1.3746,59.7938,48.4536,40.2062,9.9966,0.0619,0.912,4.4674,2.3952,1.323,8.9347,1.985,0.2199,0.599,5.1546,0.4055,28.1787,0,1.198,7.9038,0.443986254296,3.2708,6.5292,0.777,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0034,0.0034,0.0,0.0,0.0034,0.0034,0.0,0.0034,0.0,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0034,0.0069,0.0,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0,0.0103,0.0,0.0,0.0103,0.0034,0.0,0.0034,0.0034,0.0069,0.0069,0.0,0.0,0.0,0.0034,0.0,0.0069,0.0069,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0103,0.0034,0.0,0.0034,0.0034,0.0034,0.0034,0.0034,0.0,0.0034,0.0034,0.0103,0.0034,0.0103,0.0,0.0034,0.0034,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0,0.0069,0.0069,0.0,0.0,0.0,0.0069,0.0172,0.0137,0.0,0.0069,0.0,0.0069,0.0034,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0034,0.0034,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0034
Smp_194830.1,0.542,3.7975,0.1519,27.3646835443,20,9273.4,29,0.243,1.2658,0,0.620,1.534,0.952,0.021,10.1266,11460,0,1.178,1.899,0,3.7975,44,0.745,5.0633,1.2658,51.8987,48.1013,48.1013,9.8861,0.1266,1.292,6.3291,2.4684,1.4557,5.0633,1.125,0.1646,0.442,3.7975,0.2911,17.7215,0,1.151,7.5949,-0.462025316456,-0.0469,5.0633,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0,0.0253,0.0127,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0127,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0127,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0127,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0
gi|685956765|gb|KGB32932.1|,0.985,6.8966,0.1609,24.6712643678,34,10022.57,8,0.442,2.2989,0,0.654,1.045,0.256,0.106,6.8966,11460,0,1.337,1.149,0,2.2989,60,1.352,5.7471,2.2989,58.6207,41.3793,41.3793,10.4483,0.046,0.704,3.4483,2.4023,1.3218,9.1954,2.043,0.2989,0.936,8.046,0.4253,31.0345,0,0.697,4.5977,0.401149425287,-0.2913,1.1494,0.137,0.0,0.0,0.0,0.0,0.0345,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0115,0.023,0.0,0.0,0.0,0.0,0.0115,0.0345,0.0,0.0,0.0,0.0115,0.0,0.0,0.0115,0.0115,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0115,0.0,0.0,0.0115,0.0,0.0,0.0,0.0115,0.0,0.0115,0.0115,0.0,0.0,0.0115,0.0115,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0115,0.0,0.0115,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smp_105450.1,1.134,7.9365,0.1587,30.5000793651,30,14895.0,23,0.153,0.7937,3,0.517,0.962,0.961,0.019,6.3492,17420,0,1.477,0.397,0,0.7937,28,2.334,6.3492,3.9683,53.1746,43.6508,46.8254,10.2857,0.1032,0.648,3.1746,2.5159,1.2857,11.9048,2.646,0.1746,0.185,1.5873,0.3968,25.3968,0,1.082,7.1429,0.221428571429,0.2501,0.7937,0.094,0.0,0.0079,0.0,0.0079,0.0079,0.0,0.0159,0.0,0.0,0.0,0.0,0.0079,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0397,0.0,0.0159,0.0079,0.0079,0.0,0.0,0.0079,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0079,0.0079,0.0079,0.0,0.0159,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0079,0.0238,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0
Smp_091240.2,1.275,8.9219,0.2342,20.4178438662,101,30024.48,69,0.643,3.3457,0,0.848,1.746,0.056,0.148,11.5242,21430,0,0.951,1.673,0,3.3457,48,1.312,4.0892,2.2305,50.9294,49.4424,49.0706,9.9665,0.0297,0.607,2.974,2.4461,1.342,4.8327,1.074,0.2156,0.648,5.5762,0.3197,22.3048,0,1.183,7.8067,-0.268029739777,-3.7812,7.0632,0.841,0.0,0.0,0.0,0.0037,0.0074,0.0,0.0037,0.0037,0.0,0.0,0.0112,0.0074,0.0,0.0112,0.0037,0.0112,0.0037,0.0,0.0,0.0112,0.0,0.0037,0.0,0.0,0.0037,0.0037,0.0037,0.0112,0.0074,0.0074,0.0,0.0074,0.0,0.0037,0.0,0.0037,0.0074,0.0112,0.0,0.0037,0.0223,0.0037,0.0,0.0037,0.0149,0.0037,0.0037,0.0037,0.0,0.0112,0.0037,0.0037,0.0037,0.0037,0.0037,0.0,0.0,0.0037,0.0037,0.0,0.0,0.0,0.0,0.0,0.0037,0.0074,0.0037,0.0037,0.0,0.0037,0.0,0.0,0.0,0.0037,0.0074,0.0037,0.0112,0.0,0.0037,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0037,0.0074,0.0037,0.0037,0.0,0.0074,0.0037,0.0,0.0037,0.0,0.0,0.0037,0.0037,0.0037,0.0037,0.0074,0.0074,0.0,0.0037,0.0037,0.0,0.0,0.0,0.0074,0.0,0.0,0.0037,0.0,0.0074,0.0,0.0,0.0
XM_002572002,0.846,5.9211,0.2434,24.2875328947,101,32891.19,55,0.822,4.2763,2,0.795,0.548,0.112,0.227,3.6184,39880,0,0.765,1.809,0,3.6184,29,1.548,3.2895,2.6316,68.4211,52.6316,31.5789,9.6447,0.0461,0.671,3.2895,2.3125,1.2697,7.5658,1.681,0.2533,1.186,10.1974,0.3849,25.9868,0,1.146,7.5658,0.509868421053,3.9138,10.8553,1.292,0.0066,0.0,0.0033,0.0066,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0132,0.0,0.0099,0.0,0.0033,0.0033,0.0,0.0033,0.0197,0.0,0.0066,0.0033,0.0,0.0066,0.0,0.0,0.0033,0.0,0.0,0.0099,0.0033,0.0,0.0033,0.0,0.0033,0.0066,0.0033,0.0,0.0066,0.0099,0.0,0.0,0.0033,0.0,0.0099,0.0033,0.0099,0.0,0.0197,0.0033,0.0,0.0164,0.0,0.0033,0.0099,0.0066,0.0,0.0,0.0,0.0066,0.0,0.0,0.0033,0.0033,0.0,0.0033,0.0099,0.0033,0.0,0.0033,0.0,0.0,0.0033,0.0,0.0066,0.0033,0.0,0.0033,0.0033,0.0,0.0,0.0033,0.0066,0.0,0.0033,0.0,0.0,0.0099,0.0033,0.0,0.0,0.0,0.0099,0.0033,0.0066,0.0,0.0033,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0033,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066
Smp_071630.1,0.872,6.1033,0.2207,36.1183098592,54,23695.85,82,0.271,1.4085,3,0.595,0.782,0.245,0.050,5.1643,21430,0,1.310,1.643,1,3.2864,39,1.381,5.6338,2.3474,51.1737,49.7653,48.8263,9.662,0.0423,1.150,5.6338,2.5023,1.3897,7.9812,1.774,0.2394,0.928,7.9812,0.2864,20.1878,0,0.711,4.6948,-0.328169014085,2.0038,8.9202,1.062,0.0094,0.0094,0.0,0.0,0.0,0.0,0.0047,0.0,0.0047,0.0047,0.0,0.0,0.0,0.0094,0.0047,0.0,0.0,0.0,0.0,0.0235,0.0094,0.0094,0.0094,0.0094,0.0,0.0047,0.0,0.0047,0.0,0.0094,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0094,0.0047,0.0,0.0,0.0047,0.0047,0.0047,0.0047,0.0,0.0,0.0,0.0,0.0047,0.0047,0.0047,0.0094,0.0,0.0047,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0047,0.0047,0.0047,0.0047,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0141,0.0,0.0047,0.0,0.0,0.0047,0.0141,0.0047,0.0,0.0047,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0047,0.0,0.0
gi|844854234|ref|XP_012796367.1|,0.780,5.4608,0.2355,40.3505460751,75,33314.96,214,0.525,2.7304,4,0.972,1.034,0.053,0.050,6.8259,48360,0,1.111,1.365,5,2.7304,35,1.004,4.7782,1.7065,37.884,51.1945,62.116,9.3072,0.0205,0.836,4.0956,2.7816,1.3618,3.7543,0.834,0.2082,0.317,2.7304,0.198,11.6041,0,0.672,4.4369,-1.39795221843,1.6738,10.5802,1.260,0.0034,0.0,0.0,0.0034,0.0068,0.0,0.0034,0.0,0.0,0.0,0.0102,0.0,0.0102,0.0137,0.0034,0.0034,0.0068,0.0,0.0034,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0171,0.0,0.0,0.0034,0.0,0.0,0.0034,0.0034,0.0,0.0,0.0034,0.0068,0.0034,0.0137,0.0068,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0034,0.0068,0.0068,0.0034,0.0,0.0034,0.0102,0.0,0.0,0.0068,0.0034,0.0,0.0068,0.0,0.0068,0.0,0.0,0.0,0.0171,0.0,0.0034,0.0034,0.0,0.0,0.0102,0.0,0.0034,0.0068,0.0,0.0,0.0068,0.0034,0.0068,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0034,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0068,0.0,0.0034,0.0034,0.0,0.0,0.0034
Smp_068510.1,0.835,5.8442,0.2143,31.1720779221,48,17706.49,58,0.500,2.5974,3,0.509,1.574,0.038,0.296,10.3896,16960,0,1.057,0.649,0,1.2987,50,1.528,4.5455,2.5974,48.7013,42.2078,51.2987,9.9935,0.039,0.795,3.8961,2.5519,1.3312,8.4416,1.876,0.2273,0.378,3.2468,0.3052,18.8312,0,0.492,3.2468,-0.525324675325,0.5316,8.4416,1.005,0.0,0.0,0.0065,0.0,0.0065,0.0,0.0065,0.0,0.0065,0.0,0.0,0.0,0.0065,0.013,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0065,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0065,0.0,0.026,0.0065,0.0,0.0,0.0065,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0065,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0065,0.0065,0.013,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0065,0.0,0.0065,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065,0.0,0.0,0.0,0.0,0.0065
Smp_129080.1,1.148,8.0357,0.1964,31.2178571429,36,12763.47,20,0.859,4.4643,0,0.588,0.947,0.033,0.557,6.25,15470,0,0.623,0.893,0,1.7857,41,2.101,2.6786,3.5714,55.3571,48.2143,44.6429,10.1875,0.0536,1.640,8.0357,2.3929,1.4196,4.4643,0.992,0.25,0.831,7.1429,0.3393,24.1071,0,1.759,11.6071,-0.0258928571429,0.0458,4.4643,0.531,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0089,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0089,0.0089,0.0089,0.0,0.0089,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0089,0.0089,0.0,0.0,0.0089,0.0,0.0,0.0,0.0089,0.0,0.0089,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0089,0.0,0.0,0.0089,0.0089,0.0,0.0,0.0,0.0,0.0089,0.0,0.0179,0.0,0.0,0.0,0.0,0.0089,0.0089,0.0,0.0179,0.0089,0.0089,0.0,0.0,0.0089,0.0089,0.0,0.0089,0.0,0.0,0.0089,0.0,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0089,0.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,0.0089
gi|56753957|gb|AAW25171.1|,1.093,7.6503,0.235,21.9316939891,66,20292.69,41,0.631,3.2787,0,0.735,1.656,0.044,0.236,10.929,12950,0,1.144,1.639,0,3.2787,46,0.964,4.918,1.6393,53.5519,49.1803,46.4481,9.8907,0.0328,0.669,3.2787,2.3989,1.377,3.8251,0.850,0.2295,0.953,8.1967,0.3115,21.3115,0,1.076,7.1038,-0.249180327869,-2.796,7.6503,0.911,0.0055,0.0,0.0,0.0055,0.0109,0.0,0.0055,0.0055,0.0,0.0,0.0109,0.0055,0.0,0.0109,0.0055,0.0055,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0055,0.0055,0.0164,0.0055,0.0,0.0055,0.0055,0.0,0.0055,0.0,0.0,0.0055,0.0055,0.0,0.0,0.0164,0.0,0.0,0.0055,0.0,0.0,0.0055,0.0,0.0,0.0055,0.0,0.0055,0.0055,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0055,0.0,0.0109,0.0,0.0,0.0,0.0055,0.0109,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0055,0.0055,0.0055,0.0055,0.0,0.0055,0.0,0.0,0.0055,0.0,0.0,0.0055,0.0055,0.0055,0.0,0.0055,0.0,0.0,0.0055,0.0055,0.0,0.0055,0.0,0.0055,0.0,0.0,0.0164,0.0,0.0055,0.0,0.0,0.0
Smp_073880.1,0.993,6.9498,0.1815,34.4362934363,86,29285.79,94,0.817,4.2471,0,0.574,1.638,0.092,0.073,10.8108,23950,0,0.269,1.351,1,2.7027,45,0.681,1.1583,1.1583,47.8764,47.4903,52.1236,10.2046,0.027,1.734,8.4942,2.4363,1.471,5.4054,1.201,0.2239,0.808,6.9498,0.2819,21.6216,0,1.229,8.1081,-0.503088803089,-1.2381,5.7915,0.689,0.0,0.0,0.0039,0.0039,0.0077,0.0,0.0,0.0,0.0077,0.0,0.0154,0.0,0.0116,0.0077,0.0039,0.0077,0.0116,0.0039,0.0039,0.0,0.0077,0.0077,0.0077,0.0,0.0039,0.0039,0.0039,0.0039,0.0,0.0039,0.0,0.0116,0.0,0.0,0.0039,0.0232,0.0039,0.0116,0.0039,0.0,0.0116,0.0039,0.0077,0.0039,0.0077,0.0116,0.0,0.0,0.0039,0.0077,0.0039,0.0,0.0039,0.0039,0.0,0.0,0.0077,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0039,0.0116,0.0077,0.0039,0.0039,0.0,0.0,0.0,0.0,0.0039,0.0039,0.0039,0.0039,0.0,0.0039,0.0039,0.0039,0.0,0.0039,0.0077,0.0,0.0039,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0039,0.0039,0.0039,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0154,0.0,0.0116,0.0039,0.0039,0.0,0.0,0.0,0.0
Smp_079010.1,0.642,4.4974,0.1825,51.8963227513,132,42994.43,136,0.865,4.4974,2,0.688,1.162,0.153,0.087,7.672,21890,1,0.800,0.529,3,1.0582,59,2.023,3.4392,3.4392,50.2646,45.2381,49.7354,10.0714,0.0397,1.458,7.1429,2.5503,1.3783,6.0847,1.352,0.3016,0.800,6.8783,0.291,22.4868,0,1.122,7.4074,-0.494973544974,1.3965,5.8201,0.693,0.0,0.0026,0.0,0.0,0.0026,0.0,0.0,0.0026,0.0,0.0,0.0132,0.0026,0.0,0.0053,0.0,0.0,0.0053,0.0053,0.0053,0.0,0.0053,0.0053,0.0159,0.0,0.0185,0.0,0.0,0.0,0.0106,0.0026,0.0053,0.0,0.0,0.0,0.0079,0.0053,0.0053,0.0053,0.0026,0.0026,0.0053,0.0079,0.0026,0.0053,0.0106,0.0079,0.0053,0.0,0.0,0.0053,0.0079,0.0026,0.0053,0.0026,0.0,0.0,0.0,0.0,0.0053,0.0,0.0106,0.0,0.0,0.0026,0.0053,0.0026,0.0053,0.0026,0.0053,0.0026,0.0,0.0,0.0026,0.0132,0.0026,0.0,0.0053,0.0053,0.0053,0.0,0.0,0.0,0.0053,0.0,0.0026,0.0,0.0026,0.0,0.0,0.0,0.0,0.0132,0.0,0.0026,0.0053,0.0,0.0026,0.0,0.0026,0.0,0.0026,0.0,0.0053,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0053,0.0,0.0053,0.0,0.0,0.0,0.0
